TDEP        DTCO       DTSM       PR         TICO       TISS       TVDBML             VP         VPVS       VS
2099.9125977 -9999      -9999      -9999      -9999      -9999      -96.09309290981007 -9999      -9999      -9999     
2479.547   175.4053   -9999      -9999      1694.225   -9999      283.5353895253838 1737.69    -9999      -9999     
2479.699   174.5419   -9999      -9999      1691.326   -9999      283.6877321374168 1746.286   -9999      -9999     
2479.852   171.9654   -9999      -9999      1689.859   -9999      283.8400747445113 1772.449   -9999      -9999     
2480.004   172.8225   -9999      -9999      1688.847   -9999      283.9924173466542 1763.659   -9999      -9999     
2480.156   172.0294   -9999      -9999      1690.059   -9999      284.1450040826084 1771.79    -9999      -9999     
2480.309   173.2421   -9999      -9999      1688.835   -9999      284.2973466747969 1759.387   -9999      -9999     
2480.461   173.7047   -9999      -9999      1688.055   -9999      284.449689261992 1754.702   -9999      -9999     
2480.614   173.8505   -9999      -9999      1686.007   -9999      284.6020318441787 1753.23    -9999      -9999     
2480.766   173.579    -9999      -9999      1684.341   -9999      284.7543744213433 1755.973   -9999      -9999     
2480.918   173.4784   -9999      -9999      1682.26    -9999      284.9069611322091 1756.991   -9999      -9999     
2481.071   175.588    -9999      -9999      1680.199   -9999      285.0593036992798 1735.882   -9999      -9999     
2481.223   175.2792   -9999      -9999      1676.22    -9999      285.2118904000072 1738.94    -9999      -9999     
2481.376   174.1537   -9999      -9999      1670.814   -9999      285.3642329569279 1750.179   -9999      -9999     
2481.528   174.1962   -9999      -9999      1669.461   -9999      285.5165755087562 1749.752   -9999      -9999     
2481.68    173.6912   -9999      -9999      1667.446   -9999      285.6689180554787 1754.839   -9999      -9999     
2481.833   173.4179   -9999      -9999      1665.954   -9999      285.8215047357694 1757.604   -9999      -9999     
2481.985   171.8609   -9999      -9999      1676.088   -9999      285.9738472722297 1773.527   -9999      -9999     
2482.138   169.6647   -9999      -9999      1685.184   -9999      286.1261898035416 1796.484   -9999      -9999     
2482.29    168.7117   -9999      -9999      1683.64    -9999      286.2785323296919 1806.632   -9999      -9999     
2482.442   167.3101   -9999      -9999      1672.947   -9999      286.4308748506661 1821.767   -9999      -9999     
2482.595   167.4672   -9999      -9999      1670.949   -9999      286.5834615050972 1820.058   -9999      -9999     
2482.747   166.8808   -9999      -9999      1675.618   -9999      286.735804015669 1826.454   -9999      -9999     
2482.9     166.3241   -9999      -9999      1680.065   -9999      286.8881465210225 1832.566   -9999      -9999     
2483.052   166.4597   -9999      -9999      1684.613   -9999      287.0404890211445 1831.074   -9999      -9999     
2483.205   170.5122   -9999      -9999      1685.734   -9999      287.1930756546339 1787.555   -9999      -9999     
2483.357   175.7581   -9999      -9999      1685.094   -9999      287.3454181442412 1734.202   -9999      -9999     
2483.509   178.7975   -9999      -9999      1683.962   -9999      287.4977606285747 1704.721   -9999      -9999     
2483.662   181.8698   666.9937   0.4598394  1683.278   -9999      287.6501031076198 1675.925   3.667425   456.9759  
2483.814   184.3075   666.9937   0.458666   1683.453   -9999      287.8026897199431 1653.758   3.618918   456.9759  
2483.967   185.6979   666.9937   0.4579873  1684.525   5972.284   287.9550321883621 1641.375   3.59182    456.9759  
2484.119   185.2132   658.246    0.4570109  1685.315   5963.02    288.107374651451 1645.671   3.553991   463.0487  
2484.271   178.9843   645.9981   0.4584256  1686.817   5955.911   288.2597171091961 1702.943   3.609244   471.828   
2484.424   175.0153   646.0114   0.4603952  1688.759   5950.849   288.4120595615829 1741.562   3.691171   471.8183  
2484.576   172.9089   646.0029   0.4614148  1691.02    5943.611   288.564646147135 1762.778   3.736088   471.8245  
2484.729   171.7095   643.7012   0.4616957  1693.648   5935.59    288.7169885887552 1775.092   3.748781   473.5116  
2484.881   170.5665   648.228    0.4628069  1707.024   5939.805   288.8693310249757 1786.986   3.800441   470.2049  
2485.033   171.6457   649.0192   0.4623979  1714.293   5941.032   289.0216734557824 1775.751   3.781157   469.6317  
2485.186   171.306    650.4899   0.4627395  1707.061   5928.958   289.1742600196629 1779.272   3.797239   468.5699  
2485.338   170.5518   657.2524   0.4639012  1689.017   5907.241   289.3266024395908 1787.14    3.853681   463.7487  
2485.49    170.7972   655.1128   0.4635355  1678.639   5898.39    289.4789448540625 1784.572   3.835617   465.2634  
2485.643   170.2272   647.8716   0.4629219  1672.456   5897.544   289.6312872630646 1790.549   3.805924   470.4636  
2485.795   169.932    649.3563   0.463241   1665.655   5898.173   289.7838738050496 1793.658   3.821271   469.3879  
2485.948   170.3329   651.1807   0.4632764  1660.172   5901.971   289.9362162030609 1789.437   3.822989   468.0728  
2486.1     170.3095   653.1676   0.4635266  1657.524   5906.664   290.0885585955598 1789.683   3.835181   466.649   
2486.252   170.5892   648.1903   0.4627916  1656.638   5913.248   290.2409009825332 1786.749   3.799716   470.2323  
2486.405   170.6654   653.881    0.4634486  1656.716   5923.794   290.3932433639664 1785.951   3.831364   466.1398  
2486.557   171.5883   664.0137   0.4642229  1656.768   5932.188   290.5458298782688 1776.345   3.869808   459.0266  
2486.71    171.7792   663.0408   0.4640246  1656.906   5938.1     290.6981722485712 1774.371   3.859844   459.7002  
2486.862   170.9746   664.3869   0.4645392  1657.11    5943.417   290.8505146132921 1782.721   3.885881   458.7688  
2487.014   171.7156   655.5488   0.463166   1657.755   5947.137   291.0028569724166 1775.028   3.817643   464.954   
2487.167   170.7827   654.8715   0.4635133  1658.642   5953.106   291.155443464318 1784.724   3.83453    465.4348  
2487.319   171.3656   662.6554   0.4641654  1659.061   5961.048   291.3077858121997 1778.653   3.86691    459.9676  
2487.472   171.6884   666.9869   0.4645194  1659.78    5965.644   291.4601281544437 1775.31    3.884869   456.9805  
2487.624   171.9028   658.0118   0.4633757  1659.706   5961.597   291.6124704910357 1773.094   3.827812   463.2136  
2487.777   171.6705   663.3423   0.4641084  1659.766   5950.522   291.7650569603122 1775.494   3.864043   459.4913  
2487.929   171.563    658.2918   0.4635642  1658.74    5940.788   291.9173992855492 1776.607   3.837026   463.0165  
2488.081   171.9989   664.2178   0.4640628  1658.686   5931.223   292.069741605092 1772.104   3.861756   458.8857  
2488.234   172.0528   670.0074   0.4647011  1658.16    5918.776   292.222083918927 1771.549   3.894196   454.9203  
2488.386   172.0415   664.2359   0.4640458  1658.394   5901.755   292.3744262270402 1771.666   3.860905   458.8731  
2488.539   171.5533   652.2363   0.4628385  1656.565   5883.433   292.5270126677225 1776.707   3.801945   467.3153  
2488.691   170.8301   633.1235   0.46074    1654.934   5860.751   292.6793549643405 1784.229   3.706159   481.4227  
2488.844   170.7377   629.2447   0.4602623  1653.745   5832.667   292.831941393481 1785.195   3.685447   484.3903  
2488.996   170.6944   634.0001   0.460924   1652.708   5794.571   292.9842836785479 1785.648   3.714242   480.757   
2489.148   170.4631   634.0217   0.461041   1651.675   5746.985   293.136625957823 1788.071   3.719408   480.7407  
2489.301   169.3833   631.448    0.4612325  1649.658   5699.166   293.2889682312921 1799.469   3.727923   482.7001  
2489.453   169.8779   625.9373   0.4602433  1647.982   5651.994   293.4415546371906 1794.229   3.68463    486.9497  
2489.605   169.4868   624.33     0.4602204  1646.105   5609.649   293.5938968989968 1798.37    3.683649   488.2034  
2489.758   168.929    607.1572   0.4580465  1644.276   5570.599   293.7462391549547 1804.309   3.594157   502.0117  
2489.91    168.8557   592.2646   0.4557627  1643.255   5535.62    293.8985814050508 1805.092   3.507519   514.6348  
2490.063   168.7798   571.8813   0.4522935  1643.109   5510.28    294.050923649271 1805.903   3.388327   532.9777  
2490.215   168.5253   566.2259   0.4514036  1644.511   5495.024   294.2035100258036 1808.63    3.359886   538.3011  
2490.367   168.2761   566.299    0.4515749  1646.793   5496.187   294.3558522582203 1811.309   3.365297   538.2316  
2490.52    167.4624   568.1768   0.4524331  1650.08    5506.203   294.5081944847192 1820.11    3.392861   536.4528  
2490.672   166.9481   581.6372   0.455108   1652.727   5515.213   294.6605367052864 1825.718   3.483941   524.038   
2490.825   167.4454   582.285    0.4549255  1652.748   5520.128   294.8131230580721 1820.295   3.477462   523.455   
2490.977   169.3977   612.3455   0.4585649  1653.79    5521.51    294.9654652667234 1799.316   3.61484    497.7582  
2491.129   171.0699   622.2531   0.4591197  1654.644   5516.667   295.1178074694015 1781.728   3.637419   489.8328  
2491.282   173.7129   635.861    0.459673   1656.457   5508.965   295.2701496660911 1754.62    3.660414   479.35    
2491.434   175.0707   652.2222   0.4611777  1656.161   5494.443   295.4227359949053 1741.011   3.72548    467.3254  
2491.587   175.8173   650.1696   0.4605525  1655.065   5468.411   295.5750781795676 1733.618   3.697984   468.8008  
2491.739   176.1235   644.5878   0.4596598  1652.261   5437.388   295.7274203582003 1730.604   3.659862   472.8604  
2491.891   174.545    645.2642   0.4605261  1648.847   5412.294   295.879762530789 1746.255   3.696836   472.3646  
2492.044   175.4766   629.076    0.4578127  1646.186   5396.769   296.0321046973197 1736.984   3.584957   484.5202  
2492.196   174.6174   616.7372   0.4564253  1643.674   5395.16    296.184690995856 1745.531   3.531934   494.2137  
2492.349   170.9218   602.2454   0.4561986  1643.307   5407.022   296.3370331502197 1783.272   3.523515   506.106   
2492.501   170.4221   572.7452   0.4514309  1643.69    5426.959   296.489375298483 1788.5     3.360744   532.1738  
2492.653   168.2564   523.3182   0.4423539  1642.888   5443.36    296.6417174406323 1811.521   3.110243   582.4373  
2492.806   166.6001   516.7355   0.441997   1641.218   5449.712   296.7943037146924 1829.531   3.101652   589.8569  
2492.958   161.2695   522.7368   0.4474049  1638.761   5448.79    296.9466458445625 1890.004   3.241387   583.085   
2493.111   161.889    546.2845   0.4518621  1635.702   5439.321   297.0989879682762 1882.771   3.374438   557.951   
2493.263   162.2994   581.205    0.4577133  1632.087   5426.385   297.2513300858205 1878.011   3.581068   524.4277  
2493.416   164.6163   613.0226   0.4611433  1628.748   5423.104   297.4039163351798 1851.578   3.723948   497.2084  
2493.568   166.8432   630.2928   0.4623251  1624.879   5425.595   297.556258440332 1826.865   3.777756   483.5847  
2493.72    166.411    630.2581   0.4625302  1619.29    5430.542   297.7086005392726 1831.61    3.787359   483.6114  
2493.873   167.5296   630.2233   0.4619819  1611.689   5441.854   297.8609426319874 1819.38    3.761863   483.6381  
2494.025   167.5464   625.0348   0.4612906  1607.02    5459.838   298.0132847184623 1819.197   3.730517   487.6529  
2494.177   167.5695   622.2538   0.4609051  1605.068   5490.345   298.1658709366326 1818.947   3.713408   489.8322  
2494.33    167.3995   628.1356   0.4617733  1604.131   5541.191   298.3182130105755 1820.794   3.752314   485.2455  
2494.482   167.2393   648.9929   0.4644362  1602.086   5606.193   298.470555078237 1822.538   3.880625   469.6507  
2494.635   166.3019   -9999      -9999      1600.018   5670.205   298.6228971396023 1832.812   -9999      -9999     
2494.787   166.1707   -9999      -9999      1599.773   5726.95    298.7754833325664 1834.259   -9999      -9999     
