TDEP        DTCO       DTSM       PR         TICO       TISS       VP         VPVS       VS
3056.072   198.3092   -9999      -9999      1868.663   -9999      1534.159   -9999      -9999     
3056.225   195.6269   -9999      -9999      1867.725   -9999      1551.376   -9999      -9999     
3056.377   195.0423   -9999      -9999      1870.762   -9999      1561.578   -9999      -9999     
3056.53    194.269    -9999      -9999      1874.443   -9999      1567.281   -9999      -9999     
3056.682   194.105    -9999      -9999      1868.248   -9999      1570.244   -9999      -9999     
3056.834   193.6387   -9999      -9999      1868       -9999      1573.206   -9999      -9999     
3056.987   193.1023   -9999      -9999      1880.708   -9999      1577.382   -9999      -9999     
3057.139   192.0744   -9999      -9999      1886.811   -9999      1584.465   -9999      -9999     
3057.292   190.2464   -9999      -9999      1891.216   -9999      1597.426   -9999      -9999     
3057.444   188.557    -9999      -9999      1894.396   -9999      1612.086   -9999      -9999     
3057.596   187.9429   -9999      -9999      1892.925   -9999      1620.419   -9999      -9999     
3057.749   185.0344   -9999      -9999      1884.672   -9999      1639.094   -9999      -9999     
3057.901   184.9342   -9999      -9999      1873.778   -9999      1648.278   -9999      -9999     
3058.053   185.1591   -9999      -9999      1857.98    -9999      1647.24    -9999      -9999     
3058.206   186.0366   -9999      -9999      1851.067   -9999      1641.387   -9999      -9999     
3058.358   188.336    -9999      -9999      1842.513   -9999      1625.414   -9999      -9999     
3058.511   189.5693   -9999      -9999      1829.586   -9999      1611.763   -9999      -9999     
3058.663   191.1945   -9999      -9999      1828.428   -9999      1599.128   -9999      -9999     
3058.816   190.6142   -9999      -9999      1828.424   -9999      1597.829   -9999      -9999     
3058.968   188.6167   -9999      -9999      1827.229   -9999      1610.703   -9999      -9999     
3059.121   186.8992   -9999      -9999      1824.212   -9999      1626.261   -9999      -9999     
3059.273   186.1683   -9999      -9999      1828.308   -9999      1635.507   -9999      -9999     
3059.425   185.3142   -9999      -9999      1834.698   -9999      1642.671   -9999      -9999     
3059.578   185.2293   -9999      -9999      1832.222   -9999      1645.698   -9999      -9999     
3059.73    184.604    -9999      -9999      1832.869   -9999      1649.662   -9999      -9999     
3059.883   185.3497   -9999      -9999      1839.86    -9999      1647.089   -9999      -9999     
3060.035   186.3064   -9999      -9999      1845.715   -9999      1639.239   -9999      -9999     
3060.187   187.5579   -9999      -9999      1848.578   -9999      1629.138   -9999      -9999     
3060.34    186.2537   -9999      -9999      1844.293   -9999      1633.085   -9999      -9999     
3060.492   187.8578   -9999      -9999      1832.933   -9999      1627.552   -9999      -9999     
3060.645   189.5742   -9999      -9999      1820.986   -9999      1613.094   -9999      -9999     
3060.797   188.7158   -9999      -9999      1820.612   -9999      1613.095   -9999      -9999     
3060.949   188.8819   -9999      -9999      1816.268   -9999      1614.593   -9999      -9999     
3061.102   189.2265   -9999      -9999      1810.86    -9999      1612.159   -9999      -9999     
3061.254   187.3106   -9999      -9999      1809.185   -9999      1622.13    -9999      -9999     
3061.406   183.8894   -9999      -9999      1805.518   -9999      1647.723   -9999      -9999     
3061.559   182.4796   -9999      -9999      1809.46    -9999      1666.459   -9999      -9999     
3061.711   174.7583   -9999      -9999      1816.33    -9999      1719.248   -9999      -9999     
3061.864   172.9741   -9999      -9999      1817.814   -9999      1756.525   -9999      -9999     
3062.016   179.8061   -9999      -9999      1818.247   -9999      1717.346   -9999      -9999     
3062.168   181.1817   -9999      -9999      1820.572   -9999      1686.99    -9999      -9999     
3062.321   186.2256   -9999      -9999      1821.649   -9999      1652.06    -9999      -9999     
3062.473   191.49     -9999      -9999      1821.492   -9999      1606.862   -9999      -9999     
3062.626   193.3384   -9999      -9999      1821.163   -9999      1581.956   -9999      -9999     
3062.778   196.7007   -9999      -9999      1820.648   -9999      1558.842   -9999      -9999     
3062.93    194.7057   -9999      -9999      1820.612   -9999      1560.511   -9999      -9999     
3063.083   189.5829   -9999      -9999      1823.561   -9999      1593.795   -9999      -9999     
3063.235   190.3816   -9999      -9999      1827.666   -9999      1603.647   -9999      -9999     
3063.388   190.0683   -9999      -9999      1831.197   -9999      1603.163   -9999      -9999     
3063.54    189.0246   -9999      -9999      1838.439   -9999      1609.938   -9999      -9999     
3063.692   188.0728   -9999      -9999      1842.004   -9999      1618.334   -9999      -9999     
3063.845   187.6264   -9999      -9999      1842.244   -9999      1623.633   -9999      -9999     
3063.997   185.5606   -9999      -9999      1842.463   -9999      1636.936   -9999      -9999     
3064.15    186.2735   -9999      -9999      1842.382   -9999      1638.813   -9999      -9999     
3064.302   186.7705   -9999      -9999      1842.798   -9999      1633.817   -9999      -9999     
3064.455   189.164    -9999      -9999      1837.756   -9999      1618.539   -9999      -9999     
3064.607   191.7259   -9999      -9999      1832.423   -9999      1597.292   -9999      -9999     
3064.759   194.8275   -9999      -9999      1828.49    -9999      1573.211   -9999      -9999     
3064.912   193.6951   -9999      -9999      1826.132   -9999      1570.949   -9999      -9999     
3065.064   191.0242   -9999      -9999      1824.355   -9999      1588.614   -9999      -9999     
3065.217   191.1889   -9999      -9999      1822.263   -9999      1595.101   -9999      -9999     
3065.369   190.9429   -9999      -9999      1820.832   -9999      1596.012   -9999      -9999     
3065.521   190.8194   -9999      -9999      1820.557   -9999      1597.386   -9999      -9999     
3065.674   189.2108   781.7736   0.4691958  1820.5     -9999      1606.76    4.151087   -9999     
3065.826   187.2467   792.7237   0.4705483  1820.612   -9999      1622.542   4.239922   384.5957  
3065.979   186.3068   796.2797   0.4709307  1822.966   7078.709   1633.682   4.266178   382.8781  
3066.131   186.3365   791.9029   0.470579   1826.301   7081.279   1636.256   4.242009   384.9942  
3066.283   186.1304   787.526    0.4703006  1825.388   7081.554   1637.376   4.22319    387.1339  
3066.436   186.6433   783.1492   0.4697711  1820.947   7079.144   1634.977   4.188135   389.2975  
3066.588   186.881    778.7723   0.4693548  1814.285   7073.384   1632.094   4.161221   391.4854  
3066.741   186.8096   775.4214   0.4692661  1810.228   7072.698   1631.818   4.155562   393.1772  
3066.893   186.6475   778.0483   0.4695419  1808.451   7077.102   1632.971   4.173245   391.8498  
3067.045   186.8555   780.6752   0.4695238  1806.934   7085.438   1632.23    4.172078   390.5313  
3067.198   187.0435   777.3834   0.4695053  1805.867   7091.534   1630.531   4.170884   392.1849  
3067.35    186.9772   785.6271   0.4696335  1805.196   7093.924   1630.37    4.179177   388.0698  
3067.503   187.1543   773.0027   0.4690705  1804.91    7095.201   1629.534   4.143162   394.4073  
3067.655   187.472    780.2123   0.4695628  1805.452   7092.615   1627.178   4.174598   390.763   
3067.807   187.5261   787.4219   0.4701307  1806.211   7086.289   1625.946   4.211839   387.1852  
3067.96    187.7383   794.6315   0.4706299  1807.167   7078.071   1624.565   4.245481   383.6723  
3068.112   187.8184   801.8411   0.4705459  1807.677   7069.375   1623.491   4.239758   380.2226  
3068.265   188.0661   785.2637   0.469616   1807.959   7064.262   1621.834   4.178042   388.2491  
3068.417   188.0691   786.7141   0.4698711  1808.313   7065.285   1621.105   4.194682   387.5335  
3068.569   188.159    793.2294   0.4699915  1808.926   7070.652   1620.579   4.202612   384.3505  
3068.722   188.2051   785.8335   0.4693489  1809.481   7076.73    1620.057   4.160843   387.9677  
3068.874   188.2036   777.6252   0.4686557  1809.821   7081.776   1619.933   4.117265   392.0628  
3069.027   188.2134   769.4171   0.4681117  1809.78    7083.528   1619.881   4.08408    396.2454  
3069.179   188.0508   767.2063   0.4682819  1809.95    7083.862   1620.786   4.094368   397.3873  
3069.331   187.8907   775.4191   0.4690452  1810.135   7081.779   1622.174   4.141567   393.1785  
3069.484   187.7505   783.6318   0.4697752  1811.66    7073.674   1623.443   4.188403   389.0579  
3069.636   187.9024   791.8445   0.4701277  1812.623   7063.419   1622.972   4.211637   385.0227  
3069.789   187.754    790.444    0.4700051  1812.112   7051.047   1623.389   4.203509   385.7048  
3069.941   187.2063   786.7966   0.4698841  1809.91    7041.324   1626.98    4.195539   387.4928  
3070.094   187.0249   782.7093   0.4695385  1807.787   7035.867   1629.62    4.173029   389.5163  
3070.246   187.0242   775.9763   0.4689733  1806.426   7030.531   1630.151   4.137046   392.896   
3070.398   187.0126   769.2433   0.4684722  1805.184   7025.074   1630.221   4.105971   396.3349  
3070.551   187.0811   765.126    0.4683141  1803.214   7019.381   1629.856   4.096323   398.4677  
3070.703   186.9482   768.7748   0.4686798  1801.594   7012.498   1630.429   4.118754   396.5766  
3070.855   186.8248   772.4236   0.4690363  1799.442   7006.129   1631.534   4.141004   394.7032  
3071.008   186.7351   776.0724   0.4693753  1796.793   7001.029   1632.415   4.162532   392.8475  
3071.16    186.5131   779.7211   0.4697545  1794.208   6995.899   1633.971   4.187049   391.0091  
3071.313   185.6062   783.3699   0.4700286  1791.997   6985.749   1639.936   4.205068   389.1879  
3071.465   185.3435   774.7363   0.4693743  1789.903   6971.306   1644.158   4.162467   393.5248  
3071.617   184.8197   765.0052   0.4687259  1787.943   6956.826   1648.04    4.121613   398.5306  
3071.77    184.3212   755.274    0.4682908  1785.535   6947.088   1652.569   4.094912   403.6653  
3071.922   184.0467   753.7917   0.4687464  1783.753   6944.294   1655.703   4.122881   404.4593  
3072.075   183.5825   768.795    0.469837   1780.689   6950.376   1659.316   4.192446   396.5663  
3072.227   183.5698   771.3836   0.4698111  1779.396   6961.904   1660.791   4.190747   395.2354  
3072.379   183.5889   765.1283   0.4692768  1778.593   6983.229   1660.714   4.156239   398.4665  
3072.532   183.4975   758.873    0.4689827  1778.094   7010.08    1661.208   4.137635   401.751   
3072.684   183.3365   759.989    0.4693722  1776.224   7040.926   1662.456   4.162337   401.1611  
3072.837   182.5715   769.3291   0.4704157  1774.658   7072.032   1667.581   4.230937   396.2909  
3072.989   181.8103   778.6692   0.4714     1774.89    7098.284   1674.565   4.299129   391.5374  
3073.141   181.2495   787.5222   0.4721472  1774.772   7120.182   1680.357   4.353331   387.136   
3073.294   181.2498   792.0635   0.472949   1774.28    7139.992   1682.089   4.414021   384.9162  
3073.446   182.7032   815.9479   0.4739306  1773.241   7157.256   1673.144   4.492164   373.6492  
3073.599   183.9447   830.2742   0.4745017  1773.644   7171.489   1661.182   4.539727   367.2018  
3073.751   184.9936   844.6004   0.4748377  1774.502   7183.823   1651.167   4.568481   360.9733  
3073.904   185.7991   846.2155   0.4742369  1774.814   7202.41    1643.277   4.517478   360.2842  
3074.056   186.1047   825.6387   0.4729763  1775.435   7228.452   1639.104   4.416136   369.263   
3074.208   185.5451   814.3357   0.4723259  1775.215   7257.962   1641.498   4.366624   374.3885  
3074.361   184.363    801.9699   0.4717955  1773.688   7285.354   1650.157   4.32755    380.1613  
3074.513   184.5109   789.6042   0.4707988  1771.485   7301.367   1652.799   4.257061   386.1149  
3074.666   183.6571   777.2385   0.4708804  1769.752   7297.343   1657.471   4.262697   392.2579  
3074.818   183.6974   794.114    0.4723275  1770.081   7282.238   1659.796   4.366745   383.9225  
3074.97    183.7165   818.2045   0.4735439  1770.096   7262.11    1659.56    4.460854   372.6187  
3075.123   184.1732   822.1809   0.4734719  1772.267   7235.135   1656.757   4.455103   370.8163  
3075.275   184.1528   817.1797   0.4731342  1771.706   7197.395   1655.51    4.428438   373.0856  
3075.427   182.9089   812.1786   0.4725652  1769.724   7151.857   1663.06    4.384637   375.383   
3075.58    179.0489   781.6702   0.4715965  1766.406   7100.741   1690.615   4.313173   390.0338  
3075.732   180.3216   753.5212   0.4695513  1762.843   7051.343   1694.733   4.173851   404.6041  
3075.885   180.0903   750.8694   0.469442   1760.431   7002.276   1692.193   4.166809   406.0333  
3076.037   181.4815   749.4689   0.468815   1756.447   6951.996   1684.244   4.12715    406.7921  
3076.189   182.5823   748.0684   0.4682856  1752.504   6903.491   1673.175   4.094596   407.5537  
3076.342   182.5044   746.6679   0.4681877  1748.839   6859.744   1670.287   4.088669   408.3181  
3076.494   181.5647   745.2673   0.4683998  1746.14    6814.081   1676.279   4.101543   409.0855  
3076.647   180.2004   743.5546   0.4683209  1744.901   6757.901   1687.624   4.096738   410.0277  
3076.799   179.9176   727.6238   0.4669253  1743.36    6694.861   1693.655   4.014633   419.0048  
3076.951   178.4988   711.6931   0.4661402  1742.465   6632.216   1703.498   3.970742   428.3839  
3077.104   177.8023   702.9485   0.465703   1741.623   6571.287   1712.466   3.946965   433.7131  
3077.256   177.6583   699.448    0.4653944  1741.416   6519.632   1715.629   3.930461   435.8838  
3077.409   178.0374   695.9474   0.4648604  1741.316   6481.654   1713.655   3.90243    438.0762  
3077.561   178.6297   692.447    0.4643539  1741.548   6451.387   1708.649   3.876438   440.2908  
3077.714   178.3082   -9999      -9999      1742.027   6423.145   1708.811   -9999      -9999     
3077.866   179.1208   -9999      -9999      1740.727   6395.858   1704.659   -9999      -9999     
3078.018   179.738    -9999      -9999      1738.942   -9999      1698.18    -9999      -9999     
3078.171   180.724    -9999      -9999      1737.623   -9999      1690.055   -9999      -9999     
3078.323   180.3278   -9999      -9999      1737.178   -9999      1689.451   -9999      -9999     
3078.476   180.6245   -9999      -9999      1736.007   -9999      1688.835   -9999      -9999     
3078.628   180.2438   -9999      -9999      1734.084   -9999      1690.286   -9999      -9999     
3078.78    180.0425   -9999      -9999      1733.462   -9999      1692.736   -9999      -9999     
3078.933   179.7173   -9999      -9999      1733.767   -9999      1695.408   -9999      -9999     
3079.085   179.1747   -9999      -9999      1733.97    -9999      1699.853   -9999      -9999     
3079.238   178.7979   -9999      -9999      1733.497   -9999      1703.957   -9999      -9999     
3079.39    178.6078   -9999      -9999      1731.346   -9999      1706.364   -9999      -9999     
3079.542   178.3928   -9999      -9999      1729.795   -9999      1708.34    -9999      -9999     
3079.695   178.0147   -9999      -9999      1727.729   -9999      1711.445   -9999      -9999     
3079.847   177.4983   -9999      -9999      1725.394   -9999      1715.975   -9999      -9999     
3080       178.0963   -9999      -9999      1724.004   -9999      1713.791   -9999      -9999     
3080.152   177.5198   -9999      -9999      1721.336   -9999      1715.574   -9999      -9999     
3080.304   177.3406   -9999      -9999      1718.155   -9999      1718.588   -9999      -9999     
3080.457   176.8227   -9999      -9999      1714.855   -9999      1722.52    -9999      -9999     
3080.609   175.3485   -9999      -9999      1711.55    -9999      1733.839   -9999      -9999     
3080.761   175.1769   -9999      -9999      1707.07    -9999      1739.833   -9999      -9999     
3080.914   174.7462   -9999      -9999      1700.598   -9999      1743.259   -9999      -9999     
3081.066   174.1262   -9999      -9999      1693.506   -9999      1748.827   -9999      -9999     
3081.219   174.1492   -9999      -9999      1686.872   -9999      1750.749   -9999      -9999     
3081.371   173.9224   -9999      -9999      1677.558   -9999      1752.193   -9999      -9999     
3081.524   173.2562   -9999      -9999      1667.893   -9999      1757.442   -9999      -9999     
3081.676   172.1786   -9999      -9999      1657.701   -9999      1767.021   -9999      -9999     
3081.828   170.8      -9999      -9999      1648.41    -9999      1780.21    -9999      -9999     
3081.981   170.2558   -9999      -9999      1638.341   -9999      1788.799   -9999      -9999     
3082.133   164.7342   -9999      -9999      1628.82    -9999      1830.277   -9999      -9999     
3082.286   162.0606   -9999      -9999      1619.424   -9999      1870.97    -9999      -9999     
3082.438   160.6645   -9999      -9999      1611.812   -9999      1892.125   -9999      -9999     
3082.59    159.3645   -9999      -9999      1608.158   -9999      1907.898   -9999      -9999     
3082.743   158.569    -9999      -9999      1601.927   -9999      1919.474   -9999      -9999     
3082.895   158.2891   -9999      -9999      1596.203   -9999      1924.949   -9999      -9999     
3083.048   158.4238   -9999      -9999      1590.312   -9999      1924.992   -9999      -9999     
3083.2     158.6447   -9999      -9999      1592.006   -9999      1922.659   -9999      -9999     
3083.353   158.9863   -9999      -9999      1595.637   -9999      1919.011   -9999      -9999     
3083.505   158.5199   -9999      -9999      1597.79    -9999      1921.395   -9999      -9999     
3083.657   158.1331   -9999      -9999      1598.384   -9999      1926.413   -9999      -9999     
3083.81    158.1545   -9999      -9999      1597.048   -9999      1927.81    -9999      -9999     
3083.962   161.1902   -9999      -9999      1596.774   -9999      1903.367   -9999      -9999     
3084.115   167.8308   -9999      -9999      1596.231   -9999      1840.86    -9999      -9999     
3084.267   175.8142   -9999      -9999      1595.277   -9999      1760.745   -9999      -9999     
3084.419   180.5813   -9999      -9999      1594.64    -9999      1703.304   -9999      -9999     
3084.572   178.7831   -9999      -9999      1593.722   -9999      1699.598   -9999      -9999     
3084.724   173.5867   -9999      -9999      1592.808   -9999      1738.991   -9999      -9999     
3084.876   166.3356   639.278    0.4623197  1591.885   -9999      1806.655   3.777503   -9999     
3085.029   161.2706   606.5078   0.4600387  1591.773   -9999      1870.887   3.675881   502.6773  
3085.181   159.4034   565.4996   0.4555501  1592.932   5403.044   1905.18    3.499803   539.1296  
3085.334   158.6922   542.6868   0.4532532  1595.079   5355.234   1918.325   3.419929   561.7932  
3085.486   158.6869   542.774    0.453142   1600.981   5324.154   1921.234   3.416218   561.7035  
3085.638   158.437    540.7831   0.4531281  1601.392   5296.404   1923.275   3.415755   563.7714  
3085.791   158.3489   541.9769   0.452705   1595.865   5256.166   1925       3.401756   562.5296  
3085.943   158.1952   532.0578   0.450989   1582.958   5200.099   1926.603   3.346907   573.0165  
3086.096   158.0456   524.2937   0.4499389  1571.011   5149.753   1928.442   3.314784   581.5022  
3086.248   158.5435   523.0763   0.4516604  1558.77    5097.18    1925.008   3.36801    582.8558  
3086.4     159.2065   555.7118   0.4564923  1547.64    5029.393   1917.647   3.534432   548.627   
3086.553   159.314    576.6489   0.459088   1540.768   4950.653   1914.123   3.636118   528.7071  
3086.705   158.6181   584.5405   0.4579849  1536.351   4870.467   1919.281   3.591723   521.569   
3086.858   158.1313   540.1431   0.4528655  1533.884   4804.089   1926.029   3.407043   564.4384  
3087.01    157.9926   536.0024   0.4531305  1530.665   4754.665   1929.134   3.415832   568.7996  
3087.162   157.5071   547.0021   0.4532242  1529.464   4716.746   1933.66    3.418958   557.3621  
3087.315   156.4041   521.5758   0.4482182  1528.97    4687.604   1944.725   3.264339   584.5319  
3087.467   154.7041   488.5807   0.4428412  1529.116   4669.884   1963.525   3.122108   624.0066  
3087.62    154.4208   471.8797   0.4381768  1529.934   4672.716   1973.126   3.01456    646.0922  
3087.772   154.0403   452.8097   0.4345633  1532.479   4702.006   1977.582   2.939553   673.3022  
3087.925   154.4676   452.8097   0.4351041  1536.911   4755.502   1975.557   2.950364   673.3029  
3088.077   155.3047   461.5702   0.4377635  1540.525   4813.485   1966.63    3.00564    660.524   
3088.229   156.0568   477.1986   0.4415624  1547.418   4856.958   1956.779   3.0913     638.8918  
3088.382   159.2187   492.8271   0.4441406  1553.274   4897.652   1927.599   3.154528   618.6313  
3088.534   158.7344   521.0705   0.451876   1558.262   4945.564   1918.729   3.374883   585.1002  
3088.687   160.4727   564.9035   0.45848    1559.613   5004.147   1906.76    3.611426   539.7004  
3088.839   162.6129   608.7134   0.4634871  1561.108   5057.398   1883.132   3.833251   500.8574  
3088.991   164.7947   652.4951   0.4659335  1564.659   5114.372   1858.249   3.959443   467.2504  
3089.144   165.1846   -9999      -9999      1566.736   5185.88    1847.134   -9999      -9999     
3089.296   163.9524   -9999      -9999      1574.716   5267.093   1854.905   -9999      -9999     
3089.448   163.2529   -9999      -9999      1584.383   -9999      1864.856   -9999      -9999     
3089.601   164.6356   -9999      -9999      1596.524   -9999      1857.034   -9999      -9999     
3089.753   164.4464   -9999      -9999      1608.392   -9999      1853.255   -9999      -9999     
3089.906   164.4383   -9999      -9999      1619.82    -9999      1854.027   -9999      -9999     
3090.058   166.0904   -9999      -9999      1629.674   -9999      1841.722   -9999      -9999     
3090.21    170.4275   -9999      -9999      1639.467   -9999      1804.207   -9999      -9999     
3090.363   170.1406   -9999      -9999      1646.645   -9999      1790.912   -9999      -9999     
3090.515   175.1676   -9999      -9999      1652.513   -9999      1757.305   -9999      -9999     
3090.668   177.9111   -9999      -9999      1656.447   -9999      1722.509   -9999      -9999     
3090.82    178.1333   -9999      -9999      1664.257   -9999      1712.229   -9999      -9999     
3090.973   178.8104   -9999      -9999      1672.101   -9999      1707.19    -9999      -9999     
3091.125   178.8784   -9999      -9999      1678.625   -9999      1704.603   -9999      -9999     
3091.277   177.71     -9999      -9999      1678.604   -9999      1711.841   -9999      -9999     
3091.43    174.8651   -9999      -9999      1673.906   -9999      1734.1     -9999      -9999     
3091.582   173.7894   -9999      -9999      1668.409   -9999      1750.683   -9999      -9999     
3091.735   174.1981   -9999      -9999      1671.294   -9999      1751.55    -9999      -9999     
3091.887   178.7049   -9999      -9999      1677.516   -9999      1720.506   -9999      -9999     
3092.039   180.0392   -9999      -9999      1679.361   -9999      1697.593   -9999      -9999     
3092.192   175.4264   -9999      -9999      1682.332   -9999      1722.825   -9999      -9999     
3092.344   162.7516   -9999      -9999      1680.927   -9999      1825.871   -9999      -9999     
3092.497   147.5319   -9999      -9999      1682.146   -9999      1997.819   -9999      -9999     
3092.649   147.5343   -9999      -9999      1682.715   -9999      2066.499   -9999      -9999     
3092.801   169.9281   -9999      -9999      1682.302   -9999      1876.599   -9999      -9999     
3092.954   181.9041   -9999      -9999      1685.488   -9999      1713.648   -9999      -9999     
3093.106   184.8675   -9999      -9999      1692.363   -9999      1658.031   -9999      -9999     
3093.259   183.0687   -9999      -9999      1696.923   -9999      1659.938   -9999      -9999     
3093.411   179.8783   -9999      -9999      1702.371   -9999      1684.95    -9999      -9999     
3093.563   178.3898   -9999      -9999      1704.414   -9999      1704.315   -9999      -9999     
3093.716   178.6395   -9999      -9999      1709.345   -9999      1707.462   -9999      -9999     
3093.868   178.8892   -9999      -9999      1717.812   -9999      1705.078   -9999      -9999     
3094.021   179.1389   -9999      -9999      1728.737   -9999      1702.7     -9999      -9999     
3094.173   179.3886   -9999      -9999      1748.879   -9999      1700.329   -9999      -9999     
3094.325   179.8921   -9999      -9999      1768.234   -9999      1696.366   -9999      -9999     
3094.478   181.4886   -9999      -9999      1777.171   -9999      1684.815   -9999      -9999     
3094.63    184.2036   -9999      -9999      1796.957   -9999      1663.286   -9999      -9999     
3094.782   188.9289   -9999      -9999      1781.242   -9999      1627.286   -9999      -9999     
3094.935   189.3385   -9999      -9999      1783.787   -9999      1611.39    -9999      -9999     
3095.087   187.9721   -9999      -9999      1791.537   -9999      1618.011   -9999      -9999     
3095.24    187.169    -9999      -9999      1795.78    -9999      1626.565   -9999      -9999     
3095.392   186.7233   -9999      -9999      1799.299   -9999      1631.482   -9999      -9999     
3095.545   187.2866   -9999      -9999      1801.007   -9999      1629.503   -9999      -9999     
3095.697   188.2262   -9999      -9999      1801.906   -9999      1622.443   -9999      -9999     
3095.849   188.7056   -9999      -9999      1807.22    -9999      1616.998   -9999      -9999     
3096.002   189.6225   -9999      -9999      1813.124   -9999      1610.412   -9999      -9999     
3096.154   191.4107   -9999      -9999      1811.369   -9999      1597.771   -9999      -9999     
3096.307   192.1537   -9999      -9999      1800.996   -9999      1588.685   -9999      -9999     
3096.459   189.0175   -9999      -9999      1785.124   -9999      1604.09    -9999      -9999     
3096.612   186.7436   -9999      -9999      1769.146   -9999      1626.002   -9999      -9999     
3096.764   183.1768   -9999      -9999      1761.836   -9999      1653.658   -9999      -9999     
3096.916   182.5162   -9999      -9999      1761.538   -9999      1668.403   -9999      -9999     
3097.069   182.529    -9999      -9999      1764.211   -9999      1670.338   -9999      -9999     
3097.221   180.6664   -9999      -9999      1762.837   -9999      1681.74    -9999      -9999     
3097.374   163.1367   -9999      -9999      1757.424   -9999      1804.224   -9999      -9999     
3097.526   155.7983   -9999      -9999      1776.379   -9999      1926.625   -9999      -9999     
3097.678   154.1477   -9999      -9999      1762.767   -9999      1970.796   -9999      -9999     
3097.831   161.1339   -9999      -9999      1765.655   -9999      1919.826   -9999      -9999     
3097.983   176.0994   -9999      -9999      1764.242   -9999      1781.76    -9999      -9999     
3098.135   183.2825   -9999      -9999      1755.359   -9999      1685.453   -9999      -9999     
3098.288   190.049    -9999      -9999      1753.135   -9999      1623.476   -9999      -9999     
3098.44    193.7152   -9999      -9999      1760.236   -9999      1583.839   -9999      -9999     
3098.593   194.343    -9999      -9999      1765.892   -9999      1570.454   -9999      -9999     
3098.745   190.9793   -9999      -9999      1769.58    -9999      1587.075   -9999      -9999     
3098.897   187.1191   -9999      -9999      1768.643   -9999      1618.198   -9999      -9999     
3099.05    186.7947   -9999      -9999      1770.544   -9999      1631.211   -9999      -9999     
3099.202   189.8856   -9999      -9999      1776.828   -9999      1614.348   -9999      -9999     
3099.355   191.71     -9999      -9999      1787.334   -9999      1595.37    -9999      -9999     
3099.507   192.6896   -9999      -9999      1796.907   -9999      1584.91    -9999      -9999     
3099.659   192.1132   -9999      -9999      1801.401   -9999      1585.385   -9999      -9999     
3099.812   189.5148   -9999      -9999      1800.404   -9999      1601.41    -9999      -9999     
3099.964   186.1927   -9999      -9999      1792.567   -9999      1627.751   -9999      -9999     
3100.117   179.2526   -9999      -9999      1781.253   -9999      1679.157   -9999      -9999     
3100.269   177.2261   -9999      -9999      1766.842   -9999      1713.745   -9999      -9999     
3100.421   176.3618   -9999      -9999      1760.839   -9999      1725.888   -9999      -9999     
3100.574   175.322    -9999      -9999      1759.213   -9999      1735.529   -9999      -9999     
3100.726   174.5716   -9999      -9999      1758.683   -9999      1743.936   -9999      -9999     
3100.879   174.1148   -9999      -9999      1750.703   -9999      1749.487   -9999      -9999     
3101.031   173.8418   -9999      -9999      1735.896   -9999      1752.85    -9999      -9999     
3101.184   173.2762   -9999      -9999      1728.809   -9999      1757.58    -9999      -9999     
3101.336   173.0673   -9999      -9999      1728.159   -9999      1760.907   -9999      -9999     
3101.488   173.9511   -9999      -9999      1725.008   -9999      1755.639   -9999      -9999     
3101.641   174.7586   -9999      -9999      1722.454   -9999      1747.258   -9999      -9999     
3101.793   175.6989   -9999      -9999      1727.43    -9999      1738.332   -9999      -9999     
3101.946   176.8669   -9999      -9999      1737.366   -9999      1727.574   -9999      -9999     
3102.098   178.23     -9999      -9999      1744.709   -9999      1714.96    -9999      -9999     
3102.25    179.523    -9999      -9999      1747.676   -9999      1702.354   -9999      -9999     
3102.403   180.0188   -9999      -9999      1749.861   -9999      1695.146   -9999      -9999     
3102.555   179.8813   -9999      -9999      1761.203   -9999      1694.453   -9999      -9999     
3102.708   181.812    -9999      -9999      1773.108   -9999      1682.843   -9999      -9999     
3102.86    187.0421   -9999      -9999      1780.434   -9999      1645.333   -9999      -9999     
3103.012   191.1312   -9999      -9999      1785.554   -9999      1606.582   -9999      -9999     
3103.165   194.0941   -9999      -9999      1791.098   -9999      1578.809   -9999      -9999     
3103.317   194.4606   -9999      -9999      1796.418   -9999      1568.8     -9999      -9999     
3103.469   194.1369   -9999      -9999      1800.844   -9999      1569.556   -9999      -9999     
3103.622   193.027    -9999      -9999      1799.456   -9999      1576.436   -9999      -9999     
3103.774   191.3181   -9999      -9999      1794.581   -9999      1588.835   -9999      -9999     
3103.927   186.7837   -9999      -9999      1786.125   -9999      1619.149   -9999      -9999     
3104.079   181.4126   -9999      -9999      1778.859   -9999      1664.153   -9999      -9999     
3104.232   181.3071   -9999      -9999      1769.987   -9999      1681.229   -9999      -9999     
3104.384   182.688    -9999      -9999      1759.003   -9999      1673.061   -9999      -9999     
3104.536   181.8051   -9999      -9999      1748.739   -9999      1674.239   -9999      -9999     
3104.689   181.5508   -9999      -9999      1743.88    -9999      1678.515   -9999      -9999     
3104.841   177.7028   -9999      -9999      1742.001   -9999      1703.367   -9999      -9999     
3104.994   173.7009   -9999      -9999      1736.897   -9999      1741.812   -9999      -9999     
3105.146   166.7526   -9999      -9999      1726.44    -9999      1803.278   -9999      -9999     
3105.298   162.9147   -9999      -9999      1713.499   -9999      1856.815   -9999      -9999     
3105.451   161.3845   -9999      -9999      1711.533   -9999      1883.188   -9999      -9999     
3105.603   162.4377   -9999      -9999      1712.651   -9999      1880.958   -9999      -9999     
